Sun Dec 03 22:30:24 EST 2023 : Peer 1003 has the optimistically unchoked neighbor 0
Sun Dec 03 22:30:24 EST 2023 : Server: 1003 Started on Port Number :6004
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 307
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 308
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 308
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 309
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 309
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 310
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 310
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 311
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 311
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 312
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 312
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 313
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 313
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 314
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 314
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 315
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 315
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 316
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 316
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 317
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 317
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 318
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 318
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 319
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 319
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 320
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 320
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 321
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 321
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 322
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 322
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 323
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 323
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 324
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 324
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 325
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 325
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 326
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 326
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 327
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 327
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 328
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 328
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 329
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 329
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 330
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 330
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 331
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 331
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 332
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 332
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 332
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 333
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 333
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 334
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 334
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 335
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 335
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 336
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 336
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 337
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 337
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 338
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 338
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 339
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 339
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 340
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 340
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 341
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 341
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 342
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 342
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 343
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 343
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 344
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 344
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 345
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 345
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 346
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 347
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 347
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 348
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 348
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 349
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 349
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 350
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 350
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 351
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 351
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 351
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 352
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 352
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 353
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 353
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 354
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 355
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 355
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 355
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 356
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 356
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 357
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 357
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 358
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:27 EST 2023 : Peer 1003 received not interested message from 1002
